lat,lon,road_class,traffic_weight
26.8038369,75.8243225,tertiary,0.3
26.7971219,75.8373088,tertiary,0.3
26.7969974,75.8381939,tertiary,0.3
26.7958075,75.8450426,tertiary,0.3
26.7998564,75.8437789,tertiary,0.3
26.7999469,75.8438491,tertiary,0.3
26.7987498,75.841994,tertiary,0.3
26.799248,75.8427638,tertiary,0.3
26.7988922,75.8386442,tertiary,0.3
26.799081,75.8390476,tertiary,0.3
26.7983076,75.837608,tertiary,0.3
26.7976892,75.847568,tertiary,0.3
26.8024541,75.8562345,secondary,0.5
26.8022065,75.8564182,secondary,0.5
26.7916258,75.8605756,secondary,0.5
26.7933906,75.8604943,secondary,0.5
26.7827831,75.8459428,tertiary,0.3
26.7766259,75.8608303,tertiary,0.3
26.9088793,75.7946682,tertiary,0.3
26.9311156,75.7182745,tertiary,0.3
26.9305321,75.7183192,tertiary,0.3
26.7836087,75.8238593,tertiary,0.3
26.9094923,75.7141305,tertiary,0.3
26.7816889,75.8607841,tertiary,0.3
26.7799668,75.8588639,tertiary,0.3
26.7803156,75.8593538,tertiary,0.3
26.7774895,75.8654889,secondary,0.5
26.7857268,75.8615761,tertiary,0.3
26.7866688,75.8608964,tertiary,0.3
26.7915467,75.8632114,tertiary,0.3
26.7913597,75.8631156,tertiary,0.3
26.7924138,75.8648284,tertiary,0.3
26.7935143,75.8652185,tertiary,0.3
26.8083889,75.8630218,tertiary,0.3
26.8090896,75.8639102,tertiary,0.3
26.8084453,75.8685915,tertiary,0.3
26.9668644,75.6555151,tertiary,0.3
26.8159673,75.8595324,tertiary,0.3
26.8180188,75.8526778,tertiary,0.3
26.8147129,75.8660997,tertiary,0.3
26.8150649,75.8609066,tertiary,0.3
26.813345,75.9002662,tertiary,0.3
26.8134169,75.9012868,tertiary,0.3
26.8174927,75.8569207,tertiary,0.3
26.8140917,75.8701081,tertiary,0.3
26.8023646,75.8724783,tertiary,0.3
26.8010354,75.8717,tertiary,0.3
26.8037782,75.8770503,tertiary,0.3
26.8032976,75.8729692,tertiary,0.3
26.8056611,75.8883688,tertiary,0.3
26.7981025,75.8803991,tertiary,0.3
26.8038951,75.8778216,tertiary,0.3
26.803981,75.878372,tertiary,0.3
26.8039281,75.878026,tertiary,0.3
26.7983295,75.8849854,tertiary,0.3
26.8045059,75.8817354,tertiary,0.3
26.8115646,75.873871,tertiary,0.3
26.8111143,75.8881815,tertiary,0.3
26.8134349,75.8838548,tertiary,0.3
26.8134144,75.8858387,tertiary,0.3
26.8136332,75.8738055,tertiary,0.3
26.8132057,75.894677,tertiary,0.3
26.8132074,75.894814,tertiary,0.3
26.8024046,75.8947844,tertiary,0.3
26.7986106,75.8947999,tertiary,0.3
26.7987424,75.8949239,tertiary,0.3
26.8021321,75.8948955,tertiary,0.3
26.8056622,75.8948631,tertiary,0.3
26.8057381,75.8948712,tertiary,0.3
26.8058191,75.8948751,tertiary,0.3
26.8096995,75.8948528,tertiary,0.3
26.8100246,75.8947281,tertiary,0.3
26.8058223,75.8947591,tertiary,0.3
26.8056608,75.8947603,tertiary,0.3
26.8055531,75.8947598,tertiary,0.3
26.8133422,75.8937248,tertiary,0.3
26.8133408,75.8938553,tertiary,0.3
26.8056732,75.892319,tertiary,0.3
26.7874515,75.8823193,tertiary,0.3
26.7871596,75.886501,tertiary,0.3
26.7862803,75.8953069,tertiary,0.3
26.8056846,75.8983627,tertiary,0.3
26.8170793,75.8936731,tertiary,0.3
26.8170209,75.893761,tertiary,0.3
26.8167349,75.8633317,tertiary,0.3
26.8271875,75.8678197,tertiary,0.3
26.8271246,75.8673245,tertiary,0.3
26.8271672,75.8694895,tertiary,0.3
26.8270895,75.8691007,tertiary,0.3
26.8271261,75.8699267,tertiary,0.3
26.826352,75.8746283,tertiary,0.3
27.0159063,75.8799074,trunk,0.9
27.0272072,75.882954,trunk,0.9
26.9018983,75.7907148,tertiary,0.3
26.9016056,75.8290291,tertiary,0.3
26.8983641,75.8326106,tertiary,0.3
26.8963106,75.8291901,tertiary,0.3
26.9014878,75.8356602,tertiary,0.3
26.8981029,75.8275004,tertiary,0.3
26.8998922,75.8281739,tertiary,0.3
26.8196196,75.6542908,tertiary,0.3
26.845978,75.6554802,tertiary,0.3
26.851617,75.6432734,tertiary,0.3
26.8294815,75.7941854,primary,0.7
26.8356423,75.7938742,primary,0.7
26.8360868,75.7938875,primary,0.7
26.8379602,75.7937701,primary,0.7
26.8359523,75.793763,primary,0.7
26.8962083,75.9224475,tertiary,0.3
26.7912168,75.7635347,tertiary,0.3
26.8381426,75.8851005,tertiary,0.3
26.8472045,75.8920036,tertiary,0.3
27.0449851,75.7378804,tertiary,0.3
27.0455527,75.7228376,tertiary,0.3
26.9229775,75.8264278,primary,0.7
26.7950715,75.6287823,secondary,0.5
26.7948797,75.629065,secondary,0.5
26.8030267,75.7042,motorway,1.0
26.7604193,75.7464581,motorway,1.0
26.8416864,75.880018,tertiary,0.3
26.841698,75.8850525,tertiary,0.3
26.794755,75.7624215,tertiary,0.3
26.8539025,75.8048083,tertiary,0.3
26.8558057,75.8051042,primary,0.7
26.8474141,75.7759452,tertiary,0.3
26.8370729,75.7773917,tertiary,0.3
26.8406974,75.7772525,tertiary,0.3
26.8395218,75.7769632,tertiary,0.3
26.841143,75.770105,tertiary,0.3
26.8433522,75.7705105,tertiary,0.3
26.8521633,75.8043471,tertiary,0.3
26.8967928,75.7522149,tertiary,0.3
26.8972474,75.7536554,trunk,0.9
26.8908198,75.7410772,tertiary,0.3
26.8402486,75.7691669,tertiary,0.3
26.8461545,75.7646701,secondary,0.5
26.8418887,75.7616395,secondary,0.5
26.8969531,75.73914,tertiary,0.3
26.8986984,75.7576078,trunk,0.9
26.8793683,75.7441563,trunk,0.9
26.8793622,75.7496303,primary,0.7
26.8619907,75.7547907,trunk,0.9
26.91743,75.8010883,trunk,0.9
26.9156758,75.7977165,trunk,0.9
26.9169715,75.8008528,trunk,0.9
26.8791806,75.7484941,trunk,0.9
26.8989881,75.8152421,primary,0.7
26.9163241,75.8170974,primary,0.7
26.9145071,75.8166116,primary,0.7
26.90016,75.7501163,tertiary,0.3
26.8953769,75.7340325,tertiary,0.3
26.895288,75.7341133,tertiary,0.3
26.8954752,75.7347682,tertiary,0.3
26.8962152,75.7371896,tertiary,0.3
26.8976037,75.7418164,tertiary,0.3
26.897773,75.7423252,tertiary,0.3
26.8954563,75.7451263,tertiary,0.3
26.8983017,75.7439369,tertiary,0.3
26.8983737,75.7443959,tertiary,0.3
26.8766889,75.7475358,tertiary,0.3
26.8765956,75.7475414,tertiary,0.3
26.9064746,75.8150934,tertiary,0.3
26.9177784,75.7995947,trunk,0.9
26.9164859,75.7989606,trunk,0.9
26.9163461,75.7991842,trunk,0.9
26.9187943,75.7984867,primary,0.7
26.8630856,75.754141,tertiary,0.3
26.8896606,75.751245,tertiary,0.3
26.8793631,75.7545239,primary,0.7
26.8458357,75.8126764,tertiary,0.3
26.8799861,75.7567259,tertiary,0.3
26.8801906,75.7593576,primary,0.7
26.8800364,75.7566585,tertiary,0.3
26.9193007,75.7970218,primary,0.7
26.9229867,75.8014037,primary,0.7
26.9235909,75.8026522,tertiary,0.3
26.9249971,75.8058062,primary,0.7
26.9225775,75.7995633,primary,0.7
26.9215152,75.7969158,primary,0.7
26.9030915,75.7751348,trunk,0.9
26.921034,75.7957903,primary,0.7
26.9197139,75.7957752,primary,0.7
26.9195857,75.8020537,tertiary,0.3
26.9178522,75.8012554,trunk,0.9
26.9181376,75.7895671,tertiary,0.3
26.9193961,75.7900151,tertiary,0.3
26.9169964,75.7906647,tertiary,0.3
26.9030981,75.7747362,trunk,0.9
26.9204616,75.7894582,primary,0.7
26.9201667,75.7890763,primary,0.7
26.9078849,75.7930876,tertiary,0.3
26.9181156,75.7900136,tertiary,0.3
26.9200131,75.7892712,tertiary,0.3
26.9179376,75.7902953,tertiary,0.3
26.9415529,75.7678908,tertiary,0.3
26.9408515,75.7710906,tertiary,0.3
26.9402412,75.7723871,primary,0.7
26.9410591,75.7702421,primary,0.7
26.9422811,75.765583,primary,0.7
26.9180532,75.8009553,primary,0.7
26.9006705,75.7744717,secondary,0.5
26.8923686,75.7692098,secondary,0.5
26.890095,75.7688739,secondary,0.5
26.8515164,75.7875798,tertiary,0.3
26.8518795,75.7876174,tertiary,0.3
26.8521776,75.7875794,tertiary,0.3
26.9178429,75.7879815,tertiary,0.3
26.9174983,75.7871828,tertiary,0.3
26.9183966,75.7910436,tertiary,0.3
26.9183966,75.7910436,tertiary,0.3
26.9176961,75.787301,tertiary,0.3
26.9424783,75.7658128,secondary,0.5
26.9425208,75.7657246,secondary,0.5
26.9427197,75.7638111,tertiary,0.3
26.9423243,75.762915,secondary,0.5
26.863677,75.789926,tertiary,0.3
26.8961283,75.7513513,tertiary,0.3
26.8935344,75.7463523,tertiary,0.3
26.893647,75.7462562,tertiary,0.3
26.8943198,75.7698304,tertiary,0.3
26.932779,75.73465,tertiary,0.3
26.9516013,75.7328609,tertiary,0.3
26.9329603,75.7311428,tertiary,0.3
26.9123142,75.7874736,tertiary,0.3
26.9157637,75.7977271,trunk,0.9
26.9656654,75.743292,tertiary,0.3
26.9663561,75.7441851,tertiary,0.3
26.9670478,75.7450448,tertiary,0.3
26.9680244,75.74628,tertiary,0.3
26.9687272,75.7472026,tertiary,0.3
26.9696141,75.7483412,tertiary,0.3
26.9675056,75.7456322,tertiary,0.3
26.8802736,75.7578092,tertiary,0.3
26.8427719,75.8017286,primary,0.7
26.8488798,75.8032615,primary,0.7
26.8489955,75.8136738,tertiary,0.3
26.8488071,75.8133553,tertiary,0.3
26.8805814,75.7967442,tertiary,0.3
27.0483601,75.7562962,tertiary,0.3
26.7636735,75.8405626,trunk,0.9
26.9716006,75.6724348,tertiary,0.3
26.9722037,75.6753819,tertiary,0.3
26.9448861,75.7407941,primary,0.7
26.9459045,75.7315428,primary,0.7
26.8651913,75.7302131,secondary,0.5
26.8713949,75.735746,secondary,0.5
26.8694897,75.7397844,tertiary,0.3
26.8694785,75.7322153,secondary,0.5
26.8713386,75.7371651,secondary,0.5
26.8476459,75.9508134,tertiary,0.3
26.8831739,75.9021588,tertiary,0.3
26.8762726,75.9346569,tertiary,0.3
26.8915813,75.8707344,tertiary,0.3
26.8351546,75.8443816,secondary,0.5
26.8895962,75.8702556,tertiary,0.3
26.8875052,75.8700688,secondary,0.5
26.8872165,75.8698911,secondary,0.5
26.9057725,75.7285156,tertiary,0.3
26.9114415,75.7296006,tertiary,0.3
26.9151757,75.7295639,tertiary,0.3
26.9644535,75.74169,tertiary,0.3
27.0029442,75.7796599,tertiary,0.3
26.9320345,75.6484944,tertiary,0.3
27.0205432,75.7217324,tertiary,0.3
26.8323884,75.7984646,tertiary,0.3
27.0001117,75.6725299,tertiary,0.3
27.0253651,75.686122,tertiary,0.3
27.0472204,75.6578207,tertiary,0.3
27.0076311,75.6686059,tertiary,0.3
27.0431386,75.6651408,tertiary,0.3
27.0234177,75.6881027,tertiary,0.3
26.9853661,75.7419337,secondary,0.5
26.7981559,75.7702939,primary,0.7
26.8061106,75.7759024,primary,0.7
26.8111238,75.7805169,primary,0.7
26.8073255,75.7771881,primary,0.7
26.9737054,75.9630722,tertiary,0.3
26.981866,75.944742,tertiary,0.3
26.9746137,75.9439266,tertiary,0.3
26.8910535,75.9446648,tertiary,0.3
26.8867975,75.9490768,tertiary,0.3
26.8730481,75.9479728,tertiary,0.3
26.8222632,75.864691,tertiary,0.3
26.7800691,75.8585164,tertiary,0.3
26.8601861,75.8725468,tertiary,0.3
26.8414439,75.8767446,tertiary,0.3
26.8408537,75.8767528,tertiary,0.3
26.839816,75.8853173,tertiary,0.3
26.8364867,75.8768807,tertiary,0.3
26.8625136,75.7340769,tertiary,0.3
26.8633518,75.7352093,tertiary,0.3
26.8335079,75.7329415,tertiary,0.3
26.8253305,75.7379025,tertiary,0.3
26.8351604,75.7351409,tertiary,0.3
26.8600504,75.733282,secondary,0.5
26.8608472,75.7322581,tertiary,0.3
26.8616636,75.7321824,secondary,0.5
26.8583279,75.7267623,tertiary,0.3
26.8430238,75.7458192,secondary,0.5
26.8429098,75.7456369,secondary,0.5
27.050106,75.9326962,tertiary,0.3
27.0227509,75.9366095,tertiary,0.3
27.0168634,75.9245396,tertiary,0.3
26.917387,75.7867048,tertiary,0.3
26.9174975,75.7867313,tertiary,0.3
26.7786172,75.8648796,secondary,0.5
26.9582419,75.7590565,secondary,0.5
26.9609445,75.7575023,secondary,0.5
26.9610258,75.7577947,secondary,0.5
26.9547501,75.7608296,secondary,0.5
26.935586,75.8406781,tertiary,0.3
26.9347885,75.83867,tertiary,0.3
26.9460632,75.8499201,tertiary,0.3
26.946126,75.8499836,tertiary,0.3
26.9460438,75.8500367,tertiary,0.3
26.94612,75.8501367,tertiary,0.3
26.9392753,75.7979807,tertiary,0.3
26.9394336,75.7981531,tertiary,0.3
26.962549,75.757293,secondary,0.5
26.9653874,75.7561087,secondary,0.5
26.8705582,75.7627388,tertiary,0.3
26.8697105,75.7622317,tertiary,0.3
26.8796303,75.7617844,primary,0.7
26.8794488,75.7617091,primary,0.7
26.8798093,75.763261,primary,0.7
26.8800849,75.7637519,primary,0.7
26.915731,75.7700625,tertiary,0.3
26.9182664,75.764821,tertiary,0.3
26.8638021,75.7302604,secondary,0.5
26.8431441,75.7453348,tertiary,0.3
26.8421007,75.8133214,secondary,0.5
26.8439348,75.8175737,secondary,0.5
26.8436804,75.8174311,secondary,0.5
26.8420822,75.8137955,secondary,0.5
26.8404064,75.8034028,secondary,0.5
26.840686,75.8035894,secondary,0.5
26.8408804,75.8055288,secondary,0.5
26.840523,75.8139811,tertiary,0.3
26.9178177,75.8013504,trunk,0.9
26.9177878,75.8014329,trunk,0.9
26.8506875,75.7942893,tertiary,0.3
26.9169141,75.8009156,trunk,0.9
26.9167715,75.8008535,tertiary,0.3
26.9145753,75.8051045,tertiary,0.3
26.7822614,75.7237574,tertiary,0.3
26.7437157,75.7873365,tertiary,0.3
26.760066,75.8264901,tertiary,0.3
26.7939063,75.8343972,tertiary,0.3
26.7976999,75.8343127,tertiary,0.3
26.7948843,75.8345166,tertiary,0.3
26.7957462,75.8346051,tertiary,0.3
26.7713737,75.8562379,tertiary,0.3
26.7822139,75.8620064,tertiary,0.3
26.7814993,75.8609813,tertiary,0.3
26.8518283,75.8108059,tertiary,0.3
26.7925789,75.827332,tertiary,0.3
26.7951047,75.82791,tertiary,0.3
26.7955872,75.827914,tertiary,0.3
26.7935365,75.827462,tertiary,0.3
26.88992,75.8192748,secondary,0.5
26.8900161,75.8198543,secondary,0.5
26.8901032,75.8191293,secondary,0.5
26.8803153,75.7195542,tertiary,0.3
26.9411766,75.7618423,secondary,0.5
26.8046072,75.7496024,tertiary,0.3
26.8068152,75.7497709,tertiary,0.3
26.8045692,75.7526218,tertiary,0.3
26.8046178,75.7494486,tertiary,0.3
26.7766152,75.8748889,tertiary,0.3
26.8349479,75.8360723,secondary,0.5
26.8368461,75.8344306,tertiary,0.3
26.903283,75.8454198,tertiary,0.3
26.879374,75.7512368,tertiary,0.3
26.9229966,75.7452117,secondary,0.5
26.7673799,75.8434591,tertiary,0.3
26.7836114,75.8632803,tertiary,0.3
26.7524606,75.8592439,tertiary,0.3
26.8186034,75.8638393,tertiary,0.3
26.835683,75.8838718,tertiary,0.3
26.8356085,75.8806402,tertiary,0.3
26.8354805,75.8756161,tertiary,0.3
26.8352404,75.8648764,tertiary,0.3
26.8188121,75.7968552,trunk,0.9
26.8191387,75.7968116,primary,0.7
26.819092,75.7967377,primary,0.7
26.7536956,75.8502796,tertiary,0.3
26.7557532,75.8482709,tertiary,0.3
26.7535839,75.8505213,tertiary,0.3
26.9208761,75.7308341,secondary,0.5
26.8191983,75.7974003,tertiary,0.3
26.8920267,75.7437789,tertiary,0.3
26.7652773,75.8390157,trunk,0.9
26.7732038,75.8313811,trunk,0.9
26.765599,75.8385516,secondary,0.5
26.7716784,75.832644,trunk,0.9
26.8036734,75.8084831,tertiary,0.3
26.8650022,75.8734569,tertiary,0.3
26.9041687,75.8443313,tertiary,0.3
26.9046328,75.8439112,trunk,0.9
26.9049475,75.8437014,trunk,0.9
26.9436392,75.7651928,tertiary,0.3
26.8252596,75.8464943,tertiary,0.3
26.8565676,75.7584878,tertiary,0.3
26.8425215,75.8162235,tertiary,0.3
26.8423671,75.8157934,tertiary,0.3
26.8429666,75.8146991,tertiary,0.3
26.8429894,75.8147366,tertiary,0.3
26.7690554,75.8350947,tertiary,0.3
26.8084264,75.8047784,tertiary,0.3
26.7738384,75.8662882,secondary,0.5
26.7738626,75.8664385,secondary,0.5
26.8760333,75.8205637,secondary,0.5
26.875633,75.8206396,secondary,0.5
26.7833577,75.863172,tertiary,0.3
26.7824543,75.8618781,tertiary,0.3
26.8891578,75.8705145,tertiary,0.3
26.8065998,75.8159985,tertiary,0.3
26.8741779,75.7317799,tertiary,0.3
26.8260345,75.8580218,tertiary,0.3
26.8349901,75.8546177,tertiary,0.3
26.835518,75.8788179,tertiary,0.3
26.9980739,75.7704504,trunk,0.9
26.8882719,75.7367289,tertiary,0.3
26.9637022,75.7568519,tertiary,0.3
26.763485,75.8408503,trunk,0.9
26.812088,75.8334239,tertiary,0.3
26.8141621,75.832341,tertiary,0.3
26.8364745,75.8853497,tertiary,0.3
26.8367569,75.8903593,tertiary,0.3
26.8369155,75.89212,tertiary,0.3
26.9653748,75.7562355,tertiary,0.3
26.8273236,75.8454037,tertiary,0.3
26.9510646,75.8620454,tertiary,0.3
26.9510357,75.8624463,tertiary,0.3
26.7796686,75.8647406,secondary,0.5
26.7827944,75.8637514,secondary,0.5
26.9154946,75.8005373,tertiary,0.3
26.9688843,75.7539385,secondary,0.5
26.9321209,75.7344427,tertiary,0.3
26.9304739,75.7326926,tertiary,0.3
26.9322523,75.7346113,tertiary,0.3
26.9325467,75.7344836,tertiary,0.3
26.8104775,75.6478434,tertiary,0.3
26.81069,75.651109,tertiary,0.3
26.8414159,75.8921297,tertiary,0.3
26.8148614,75.7499342,tertiary,0.3
26.8154108,75.749624,tertiary,0.3
26.8364694,75.7584506,secondary,0.5
26.8223403,75.7507254,tertiary,0.3
26.815701,75.7476662,tertiary,0.3
26.8195932,75.7492999,tertiary,0.3
26.8322541,75.7561121,secondary,0.5
26.8798235,75.811071,tertiary,0.3
26.8694693,75.8220262,secondary,0.5
26.8397931,75.7938432,primary,0.7
26.8409622,75.7936773,primary,0.7
26.8548368,75.7949507,primary,0.7
26.8568129,75.7950928,primary,0.7
26.8452752,75.7935203,tertiary,0.3
26.8469129,75.7938074,tertiary,0.3
26.8394835,75.779119,primary,0.7
26.8576175,75.8056984,tertiary,0.3
26.8579715,75.8054311,tertiary,0.3
26.8475766,75.7417951,tertiary,0.3
26.886012,75.813075,tertiary,0.3
26.8786787,75.7576175,tertiary,0.3
26.9317785,75.7340662,tertiary,0.3
26.9304805,75.7324685,tertiary,0.3
26.9343225,75.7314095,tertiary,0.3
26.9330924,75.7344856,tertiary,0.3
26.8157947,75.782777,tertiary,0.3
26.8156863,75.784051,tertiary,0.3
26.8856065,75.7957292,tertiary,0.3
26.8324499,75.7540933,tertiary,0.3
26.8310644,75.7549342,secondary,0.5
26.8337744,75.7524031,secondary,0.5
26.8314521,75.7542632,tertiary,0.3
26.83535,75.7551643,tertiary,0.3
26.8340471,75.752761,tertiary,0.3
26.8340624,75.7524825,tertiary,0.3
26.835263,75.7553378,tertiary,0.3
26.8344239,75.7525302,tertiary,0.3
26.8860991,75.8050791,secondary,0.5
26.8856185,75.8073905,secondary,0.5
26.8850312,75.8105303,secondary,0.5
26.8865117,75.8031271,secondary,0.5
26.9304353,75.8198305,secondary,0.5
26.8120643,75.7825781,tertiary,0.3
26.9269497,75.8083543,primary,0.7
26.9007229,75.7916309,tertiary,0.3
26.7805185,75.8284003,tertiary,0.3
26.7808186,75.8286168,tertiary,0.3
26.7955518,75.8222125,tertiary,0.3
26.9030719,75.7153025,tertiary,0.3
26.9115037,75.7433588,tertiary,0.3
26.914936,75.7436218,tertiary,0.3
26.9152172,75.753165,tertiary,0.3
26.9026181,75.7521405,tertiary,0.3
26.918815,75.730408,tertiary,0.3
26.8802188,75.7427094,trunk,0.9
26.8987326,75.8162267,primary,0.7
26.9419345,75.7676113,tertiary,0.3
26.912916,75.7297549,tertiary,0.3
26.9134615,75.7530202,tertiary,0.3
26.8983131,75.7561974,trunk,0.9
26.9013871,75.7717549,trunk,0.9
26.9019325,75.7933609,secondary,0.5
26.8981922,75.8010865,secondary,0.5
26.8981122,75.8013123,secondary,0.5
26.8948778,75.8086402,primary,0.7
26.93993,75.7819847,primary,0.7
26.9396426,75.7793523,primary,0.7
26.9404563,75.7851475,primary,0.7
26.9401635,75.7822745,primary,0.7
26.9166546,75.8172851,trunk,0.9
26.9153964,75.8229202,trunk,0.9
26.9058718,75.8428081,trunk,0.9
26.9041882,75.8447582,tertiary,0.3
26.9028854,75.8437392,secondary,0.5
26.9005973,75.8437265,trunk,0.9
26.8994223,75.8474073,trunk,0.9
26.8970064,75.8478874,trunk,0.9
26.9008444,75.845798,trunk,0.9
26.8994881,75.8471417,trunk,0.9
26.9019235,75.7931272,tertiary,0.3
26.9020011,75.7931672,tertiary,0.3
26.901442,75.792992,tertiary,0.3
26.8982732,75.7933724,tertiary,0.3
26.895972,75.7935685,tertiary,0.3
26.901781,75.7936564,secondary,0.5
26.8354854,75.8358698,secondary,0.5
26.8374258,75.832341,secondary,0.5
26.9357256,75.767412,tertiary,0.3
26.9362065,75.7699072,tertiary,0.3
26.9379361,75.7702739,tertiary,0.3
26.9358054,75.7770281,tertiary,0.3
26.934383,75.7799234,tertiary,0.3
26.9373937,75.7310504,tertiary,0.3
26.9019491,75.790948,tertiary,0.3
26.8999683,75.7928927,tertiary,0.3
26.9006303,75.7922637,tertiary,0.3
26.9386221,75.7972693,tertiary,0.3
26.9358734,75.7950047,tertiary,0.3
26.8807534,75.8116805,tertiary,0.3
26.8485642,75.741318,tertiary,0.3
26.9322864,75.7264169,tertiary,0.3
26.9387732,75.8469329,trunk,0.9
26.9192264,75.8488329,trunk,0.9
26.9026637,75.836845,tertiary,0.3
26.9046717,75.8367908,tertiary,0.3
26.9037423,75.8380348,tertiary,0.3
26.9065186,75.8407607,tertiary,0.3
26.9033756,75.8374617,tertiary,0.3
26.9062936,75.8403235,tertiary,0.3
26.8928107,75.7347947,trunk,0.9
26.8646211,75.7963416,primary,0.7
26.8976447,75.811004,primary,0.7
26.8996362,75.8123126,primary,0.7
26.8609878,75.7411469,tertiary,0.3
26.8571332,75.7405638,tertiary,0.3
26.8571036,75.7406936,tertiary,0.3
26.8552646,75.7401922,tertiary,0.3
26.8553204,75.7399999,tertiary,0.3
26.822172,75.8116124,tertiary,0.3
26.8243205,75.8396737,tertiary,0.3
26.8244765,75.8401539,tertiary,0.3
26.9227599,75.744607,secondary,0.5
26.923573,75.7452714,secondary,0.5
26.9229354,75.7457356,tertiary,0.3
26.9149863,75.7433187,tertiary,0.3
26.9184144,75.7434733,tertiary,0.3
26.9197481,75.7300478,tertiary,0.3
26.913435,75.7293767,tertiary,0.3
26.911249,75.7330285,tertiary,0.3
26.9017677,75.7298997,tertiary,0.3
26.9112524,75.7437741,tertiary,0.3
26.9059417,75.7527854,tertiary,0.3
26.9017675,75.7549978,tertiary,0.3
26.9020362,75.7935472,secondary,0.5
26.8947599,75.8085434,secondary,0.5
26.8910551,75.8055135,primary,0.7
26.9089135,75.8154405,primary,0.7
26.9165048,75.8175228,trunk,0.9
26.9069156,75.8410305,trunk,0.9
26.906976,75.8462687,trunk,0.9
26.8229625,75.8167684,tertiary,0.3
26.9175414,75.7869135,tertiary,0.3
26.9172457,75.7860871,tertiary,0.3
26.9189884,75.7927372,tertiary,0.3
26.9186661,75.791903,tertiary,0.3
26.8985958,75.8005797,secondary,0.5
26.8981952,75.800619,secondary,0.5
26.9243162,75.804335,primary,0.7
26.9225889,75.8002245,primary,0.7
26.9218927,75.7980622,primary,0.7
26.9190674,75.8018013,tertiary,0.3
26.9112306,75.7962565,tertiary,0.3
26.9111815,75.7959385,tertiary,0.3
26.9114737,75.7961972,tertiary,0.3
26.8950401,75.808239,secondary,0.5
26.903828,75.8142181,primary,0.7
26.9069065,75.841215,trunk,0.9
26.8413614,75.8707211,tertiary,0.3
26.8414701,75.8708472,tertiary,0.3
26.8314972,75.843784,tertiary,0.3
26.8710868,75.8653995,secondary,0.5
26.8355089,75.8357444,secondary,0.5
26.8375538,75.8322076,secondary,0.5
26.8400774,75.6055222,trunk,0.9
26.8500449,75.6367609,tertiary,0.3
26.864005,75.6787815,trunk,0.9
26.9125733,75.7878957,trunk,0.9
26.912932,75.7888811,trunk,0.9
26.9139296,75.7919844,trunk,0.9
26.9131594,75.7899133,trunk,0.9
26.9123787,75.7876032,trunk,0.9
26.9155134,75.7854563,tertiary,0.3
26.9739414,75.6754189,tertiary,0.3
26.9748899,75.6754767,tertiary,0.3
26.973048,75.675247,tertiary,0.3
26.7986935,75.6549024,tertiary,0.3
26.7921741,75.6801649,secondary,0.5
26.8853049,75.8124766,tertiary,0.3
26.9098448,75.7816274,tertiary,0.3
26.902826,75.7747212,secondary,0.5
26.9029836,75.7750865,secondary,0.5
26.9114088,75.7529376,tertiary,0.3
26.7983296,75.6515993,tertiary,0.3
26.7982817,75.652353,tertiary,0.3
26.7900522,75.6750134,tertiary,0.3
26.7904885,75.6759385,tertiary,0.3
26.7919643,75.6795213,tertiary,0.3
26.7966151,75.6881508,tertiary,0.3
26.7964264,75.688147,tertiary,0.3
26.7955858,75.6988103,tertiary,0.3
26.7959098,75.6988709,tertiary,0.3
26.803077,75.8001333,tertiary,0.3
26.896786,75.7391361,tertiary,0.3
26.898216,75.7436217,tertiary,0.3
26.8988155,75.7454271,tertiary,0.3
26.8978563,75.7425597,tertiary,0.3
26.9096011,75.7128402,tertiary,0.3
26.8900465,75.7364242,trunk,0.9
26.8928787,75.7297459,tertiary,0.3
26.9024673,75.7290924,trunk,0.9
26.8951643,75.7335333,trunk,0.9
26.895076,75.7337296,trunk,0.9
26.8924144,75.7351185,trunk,0.9
26.8795565,75.748209,trunk,0.9
26.8202541,75.8917536,tertiary,0.3
26.820165,75.8898291,tertiary,0.3
26.8209506,75.8844027,tertiary,0.3
26.8996779,75.7527517,tertiary,0.3
26.8930791,75.7638064,tertiary,0.3
26.8903885,75.7564796,tertiary,0.3
26.8824111,75.7557632,tertiary,0.3
26.8865631,75.7544418,tertiary,0.3
26.8877519,75.7541497,tertiary,0.3
26.8880464,75.7540582,tertiary,0.3
26.8838647,75.7553662,tertiary,0.3
26.8873413,75.7577928,tertiary,0.3
26.884873,75.7471395,tertiary,0.3
26.8866777,75.7628047,tertiary,0.3
26.8951046,75.7671794,tertiary,0.3
26.7992417,75.752508,tertiary,0.3
26.7996942,75.7525107,tertiary,0.3
26.7999336,75.7525751,tertiary,0.3
26.9008694,75.8132985,primary,0.7
26.8921201,75.8141648,secondary,0.5
26.892143,75.8143882,primary,0.7
26.8920855,75.8145079,secondary,0.5
26.8944509,75.8149846,primary,0.7
26.8919611,75.8144778,primary,0.7
26.8887341,75.8136243,primary,0.7
26.8940661,75.8101046,secondary,0.5
26.8909347,75.8027381,tertiary,0.3
26.8938261,75.7967072,tertiary,0.3
26.8944483,75.793522,tertiary,0.3
26.8945151,75.793634,tertiary,0.3
26.8927026,75.7785538,tertiary,0.3
26.8484259,75.7751136,tertiary,0.3
26.8186845,75.7935774,trunk,0.9
26.8188661,75.7966339,trunk,0.9
26.8188945,75.7967851,trunk,0.9
26.8187667,75.7963225,trunk,0.9
26.8189509,75.797099,trunk,0.9
